8.000000000000001554e-02
8.092612882293320764e-02
8.370078609783415668e-02
8.831279925915497264e-02
9.474359735767612367e-02
1.029672858391650903e-01
1.129507508126066928e-01
1.246537923881543275e-01
1.380292865478989217e-01
1.530233748976567165e-01
1.695756815357130631e-01
1.876195561652702071e-01
2.070823424716677352e-01
2.278856706837192880e-01
2.499457731411196537e-01
2.731738215972489003e-01
2.974762848991688857e-01
3.227553056045660007e-01
3.489090940191322265e-01
3.758323380677390246e-01
4.034166273489936394e-01
4.315508896656636284e-01
4.601218382732120693e-01
4.890144280455349657e-01
5.181123187210785463e-01
5.472983433640118411e-01
5.764549801541227758e-01
6.054648256057111322e-01
6.342110673099878859e-01
6.625779542974161718e-01
6.904512631260140143e-01
7.177187578188392036e-01
7.442706417986562073e-01
7.700000000000001288e-01
7.948032293784108582e-01
8.185804560833267463e-01
8.412359376148311751e-01
8.626784483449078111e-01
8.828216468508471859e-01
9.015844235816823371e-01
9.188912274577231143e-01
9.346723700880894548e-01
9.488643063812648437e-01
9.614098904187520223e-01
9.722586055615178857e-01
9.813667678626688540e-01
9.886977019672873457e-01
9.942218887911413727e-01
9.979170843836189242e-01
9.997684094962652201e-01
9.997684094962652201e-01
9.979170843836189242e-01
9.942218887911413727e-01
9.886977019672873457e-01
9.813667678626688540e-01
9.722586055615178857e-01
9.614098904187520223e-01
9.488643063812648437e-01
9.346723700880894548e-01
9.188912274577231143e-01
9.015844235816823371e-01
8.828216468508471859e-01
8.626784483449078111e-01
8.412359376148311751e-01
8.185804560833267463e-01
7.948032293784108582e-01
7.700000000000001288e-01
7.442706417986562073e-01
7.177187578188392036e-01
6.904512631260140143e-01
6.625779542974161718e-01
6.342110673099878859e-01
6.054648256057111322e-01
5.764549801541227758e-01
5.472983433640118411e-01
5.181123187210785463e-01
4.890144280455349657e-01
4.601218382732120693e-01
4.315508896656636284e-01
4.034166273489936394e-01
3.758323380677390246e-01
3.489090940191322265e-01
3.227553056045660007e-01
2.974762848991688857e-01
2.731738215972489003e-01
2.499457731411196537e-01
2.278856706837192880e-01
2.070823424716677352e-01
1.876195561652702071e-01
1.695756815357130631e-01
1.530233748976567165e-01
1.380292865478989217e-01
1.246537923881543275e-01
1.129507508126066928e-01
1.029672858391650903e-01
9.474359735767612367e-02
8.831279925915497264e-02
8.370078609783415668e-02
8.092612882293320764e-02
8.000000000000001554e-02
